URL,video_shared_date,authour_username,author_nickname,video_description,video_hashtags,posted_location,video_music_title,like_count,comment_count,save_count,share_count
https://www.tiktok.com/@abmkeke1/video/7099544160243436846,5/19/22,abmkeke1,It’s me keke🤘🏾💪🏾,Kia boys documentary,[],,original sound - It’s me keke🤘🏾💪🏾,749,5,70,12
https://www.tiktok.com/@414.kidtakeover/video/7109123251539987758,6/14/22,414.kidtakeover,414.boystakeover,#fyp#fypdoesntwork#boostofhope#milwaukee#414,"['#fyp', '#fypdoesntwork', '#boostofhope', '#milwaukee', '#414']",,original sound - 414.boystakeover,4048,49,416,163
https://www.tiktok.com/@bbyjimboduh/video/7109132502094253358,6/14/22,bbyjimboduh,bbyjimboduh,,[],,original sound - bbyjimboduh,926,18,85,27
https://www.tiktok.com/@xxxlilbapebaby2/video/7109379942684806446,6/15/22,xxxlilbapebaby2,xxxlilbapebaby2,,[],,Free RTM - Tae Rackzz,24.6K,257,1201,271
https://www.tiktok.com/@spanish.xxx.music/video/7115258724301720874,6/30/22,spanish.xxx.music,Spanish.xxx.music,,[],,LLW - TRAPDUMMIE Nas,3278,49,375,248
https://www.tiktok.com/@unknown_siah5/video/7115617341366586670,7/1/22,unknown_siah5,👾Ⓜ️,,[],Milwaukee County,Free RTM - Tae Rackzz,6495,258,533,113
https://www.tiktok.com/@xxbanana2.0/video/7115842940035091758,7/2/22,xxbanana2.0,Xhannahc,They gettin too outta hand#columbus#stolencars,"['#columbus', '#stolencars']",,original sound - Xhannahc,505,14,47,27
https://www.tiktok.com/@datboy_tay0/video/7116386874499058990,7/3/22,datboy_tay0,Tay,Kia boys#kiaboy,['#kiaboy'],,Free RTM - Tae Rackzz,13,1,0,Share
https://www.tiktok.com/@itssamanthaj_/video/7116601489870572843,7/4/22,itssamanthaj_,samantha,🥰,[],,original sound - samantha,461.8K,6355,15K,16K
https://www.tiktok.com/@fbcswan/video/7117309954565917995,7/6/22,fbcswan,fbcswan,🫣#fyp#fypシ#fypシ゚viral#nbayoungboy#kiaboy#viralvideo,"['#fyp', '#fypシ', '#fypシ', '#nbayoungboy', '#kiaboy', '#viralvideo']",,original sound - fbcswan,51.9K,977,5161,1090
https://www.tiktok.com/@fbcswan/video/7117877853634727214,7/7/22,fbcswan,fbcswan,#fyp#fypage#nbayoungboy#vira#kiaboy#fyppppppppppppppppppppppp,"['#fyp', '#fypage', '#nbayoungboy', '#vira', '#kiaboy', '#fyppppppppppppppppppppppp']",,original sound - fbcswan,391,6,36,3
https://www.tiktok.com/@soarcelol/video/7117795100574403846,7/8/22,soarcelol,Soarce,,[],,original sound - Soarce,464,4,27,11
https://www.tiktok.com/@userqcobyl2vb9/video/7118554682645171502,7/9/22,userqcobyl2vb9,Tik Toker,Kia boys💯💯💯dummies🔫,[],,original sound - BACK ON DA GRIND,29,2,4,Share
https://www.tiktok.com/@gransonvisauls/video/7119894406726978858,7/13/22,gransonvisauls,𝑻𝒓𝒂𝒊𝒏𝑲𝒊𝒍𝒍𝒂🪖,Kia boyz PT.1,[],,original sound - 𝑻𝒓𝒂𝒊𝒏𝑲𝒊𝒍𝒍𝒂🪖,9776,140,931,104
https://www.tiktok.com/@yaeyo314/video/7122780255684775211,7/21/22,yaeyo314,NoThankYou,,[],,original sound - NoThankYou,14.2K,195,575,502
https://www.tiktok.com/@vecetv/video/7123219529181941038,7/22/22,vecetv,VcTv,(More kia boy videos on Instagram follow me at VeCeeTv),[],,original sound - VcTv,57.4K,272,3443,511
https://www.tiktok.com/@k_slay1/video/7124125860571008299,7/25/22,k_slay1,Kay,The kia boys attempted the first time but the second tome they succeeded..             they are going to be the next bobby duece duece Jr if they keep this mess up,[],,Oh No - Kreepa,120,8,17,8
https://www.tiktok.com/@tbabeee/video/7124819079919193387,7/26/22,tbabeee,Tiara Davis,Them Kia Boys/Hyundai boys do not playyyyy. Drefinitely took my shit . Its cool though#greenscreenvideo#hyundaiboys#kiaboy#robbery#fyp2022🌹,"['#greenscreenvideo', '#hyundaiboys', '#kiaboy', '#robbery', '#fyp2022']",,Cry Baby (feat. DaBaby) - Megan Thee Stallion,13.1K,454,883,1041
https://www.tiktok.com/@disjariajariadj/video/7125594263345401134,7/28/22,disjariajariadj,disjariaoakley,They caught One of the many Kia Boys and Girls. This wat i saw coming home,[],,original sound - disjariaoakley,4086,37,315,23
https://www.tiktok.com/@cricken_/video/7126776059546307886,8/1/22,cricken_,christian 𖤐,kia boysss,[],,original sound - christian 𖤐,3561,104,374,70
https://www.tiktok.com/@fyb136/video/7127788930774175019,8/3/22,fyb136,Real KIA BOYZ,,[],,original sound - Real KIA BOYZ,2042,0,274,57
https://www.tiktok.com/@yk_cas_23/video/7128212713448181038,8/4/22,yk_cas_23,Krazy krazy,,[],Houston County,original sound - Krazy krazy,551,7,41,4
https://www.tiktok.com/@tommygdocumentaries/video/7130646275862842670,8/11/22,tommygdocumentaries,Tommy G,YouTube: Tommy G,[],,original sound - Tommy G,71.2K,1075,4674,1116
https://www.tiktok.com/@dym1as/video/7130406171093126446,8/11/22,dym1as,™,🤫,[],,original sound - Certified trapper,581,15,23,7
https://www.tiktok.com/@jetsetpj/video/7131103336094256430,8/12/22,jetsetpj,Pj🌟,#fypシ#fyp#itsnotpj#michigan#detroit,"['#fypシ', '#fyp', '#itsnotpj', '#michigan', '#detroit']",,original sound - Milwaukee dance page,11.6K,165,902,101
https://www.tiktok.com/@vecetv/video/7131035460918349099,8/12/22,vecetv,VcTv,#stitchwith@tommygdoesit,['#stitchwith'],,original sound - VcTv,27.8K,529,1794,189
https://www.tiktok.com/@720tido/video/7131417020180073774,8/13/22,720tido,CureTido,Have you?#viral#fyp#trending,"['#viral', '#fyp', '#trending']",,original sound - Certified trapper,184,6,17,4
https://www.tiktok.com/@frnziturbo/video/7132642499151301934,8/16/22,frnziturbo,Frenzi,😌#ReTokforNature#fyp#fypシ#foryou#car#cars#carscene#kiaforte#kiafortegt#kia#edit#mods#carcommunity#blowthisup#kiaboy#idk,"['#ReTokforNature', '#fyp', '#fypシ', '#foryou', '#car', '#cars', '#carscene', '#kiaforte', '#kiafortegt', '#kia', '#edit', '#mods', '#carcommunity', '#blowthisup', '#kiaboy', '#idk']",,Follow my insta - ‍,993,52,98,23
https://www.tiktok.com/@theyfinnabanmebrudder/video/7132977285686119723,8/17/22,theyfinnabanmebrudder,spazzoutgene😮‍💨🔥,i messed up in the end lol😂#fyp#foryou#spazzoutgeneee#milwaukee,"['#fyp', '#foryou', '#spazzoutgeneee', '#milwaukee']",,carion p i like it nasty remix - 414📍,7640,56,300,40
https://www.tiktok.com/@princessmehgan/video/7133699788129799466,8/19/22,princessmehgan,Princess 👸🏾,They broke into my car today 😔😔💔🙏🏽 this so messed up#explore,['#explore'],,original sound - Princess 👸🏾,5251,128,260,226
https://www.tiktok.com/@baldnewsnetworks/video/7137744170038332715,8/30/22,baldnewsnetworks,Baldnewsnetwork,#kia#car#teen#school#fyp,"['#kia', '#car', '#teen', '#school', '#fyp']",,"Love Is Gone (feat. Dylan Matthew) (Acoustic) - SLANDER, Dylan Matthew",6168,214,465,908
https://www.tiktok.com/@jamiekennedy98/video/7142885613086313770,9/13/22,jamiekennedy98,Jamie Kennedy,Kia boys up,[],,original sound - Jamie Kennedy,63K,267,1078,608
https://www.tiktok.com/@yahboynews/video/7145128113826008326,9/19/22,yahboynews,Luke Hunter,Rob my car daddy#comedy#news#challenge#cars#driving,"['#comedy', '#news', '#challenge', '#cars', '#driving']",,original sound - Luke Hunter,501,15,21,13
https://www.tiktok.com/@itzzzzshayy/video/7148851306847817006,9/29/22,itzzzzshayy,Shanelle🦋,They got me man🥹#stayaware#kiaawareness#prayforme#beaware#staystrong#JAIL,"['#stayaware', '#kiaawareness', '#prayforme', '#beaware', '#staystrong', '#JAIL']",,original sound - THEREALSHAWNP,4648,83,352,112
https://www.tiktok.com/@officerband0/video/7152871389580561710,10/10/22,officerband0,Jrocc Jrr,(No drugs were used in the making of this video. It is a empty Plastic bag) jeezzzzz 🤦🏾‍♂️,[],,414bigfrank Backpack - Big frank,47.8K,296,2965,592
https://www.tiktok.com/@tar.shay/video/7153707555259272494,10/12/22,tar.shay,Tarshay.J,I live in Chicago…. But yeah invest in a steering wheel lock#foryoupage#fyp#KIA,"['#foryoupage', '#fyp', '#KIA']",,original sound - Tarshay.J,1786,88,162,101
https://www.tiktok.com/@mrmonkybread/video/7157045118678175018,10/21/22,mrmonkybread,Monkybread,#stitchwith@whobigjetty#fyp#ummsir?#why#confused,"['#stitchwith', '#fyp', '#ummsir', '#why', '#confused']",,Oh No - Kreepa,124,13,12,3
https://www.tiktok.com/@nilalove1/video/7160760049772662062,10/31/22,nilalove1,Nila Love,,[],,original sound - Nila Love,55,2,5,Share
https://www.tiktok.com/@lina.bakman/video/7161609760759090478,11/3/22,lina.bakman,Lina Bakman,In case anyone was wondering I absolutely hate it here 😀#fyp#kia,"['#fyp', '#kia']",,Fix You - Coldplay,6728,216,453,246
https://www.tiktok.com/@sharajiblossom/video/7162235292856880427,11/4/22,sharajiblossom,🎀Sharaji🎀,Story time??? I was scared 😩#foryou#viral,"['#foryou', '#viral']",,Oh No - Kreepa,151,10,12,1
https://www.tiktok.com/@kicksontayyy/video/7162239785095105838,11/4/22,kicksontayyy,Kicksontayy,kia boys where y’all at i need help😩,[],,original sound - Kicksontayy,5844,124,431,14
https://www.tiktok.com/@tommygmoments/video/7162876390805703979,11/6/22,tommygmoments,tommygclips,Tommy G: Kia Boy Documentary on YouTube,[],,original sound - tommygclips,12.4K,334,1340,380
https://www.tiktok.com/@lina.bakman/video/7169327216759868718,11/23/22,lina.bakman,Lina Bakman,POV: you’re a passenger in my Kia that was recently assaulted by the KiaBoyz#fyp,['#fyp'],,original sound - Lina Bakman,326.7K,2636,9683,2771
https://www.tiktok.com/@blockstarquotes/video/7170731272111738154,11/27/22,blockstarquotes,BlockStar Quotes,Love yall man 🙁#fyp#dukeandkia#4theboys#fy,"['#fyp', '#dukeandkia', '#4theboys', '#fy']",,original sound - BlockStar Quotes,272.5K,2962,23.6K,6594
https://www.tiktok.com/@paytopotatoe/video/7177455191518727467,12/15/22,paytopotatoe,Payton,Replying to@bigolekittieslove TikTok,[],,original sound - Payton,43.7K,628,1401,852
https://www.tiktok.com/@darieldajanee/video/7177882078145514794,12/16/22,darieldajanee,darieldajanee,Actually sick af and atlanta is actually ghetto!,[],,Oh No - Kreepa,9751,265,594,710
https://www.tiktok.com/@kiaboys.official/video/7178482270079159598,12/18/22,kiaboys.official,Kia boys,Let’s play hide and seek !,[],,original sound - Kia boys,9093,121,807,81
https://www.tiktok.com/@erinelizawillis/video/7182074303821778222,12/27/22,erinelizawillis,Erin Willis,#norfolk#kiaboychallenge#norfolkpolicetook them over 2 hours to even get to where my car was recovered by a bystandard. DO BETTER NORFOLK.,"['#norfolk', '#kiaboychallenge', '#norfolkpolicetook']",Bay View,original sound - Erin Willis,59,2,4,2
https://www.tiktok.com/@hooliganbrothers/video/7182711397334224170,12/29/22,hooliganbrothers,Hooligan Brothers,KIA BOYS STOLE MY HELLCAT,[],,original sound - Hooligan Brothers,11.9K,82,677,54
https://www.tiktok.com/@ayethatszavvy/video/7185292045622218026,1/5/23,ayethatszavvy,Funny&Talented 😎,,[],,Carvie P rexx - Carvie P,922,11,91,7
https://www.tiktok.com/@onlydeidramontrice/video/7185638727849348394,1/6/23,onlydeidramontrice,MISS Mahogany 💜✨🫀,I’m still gone get to where I gotta go bookie#fyp#memphis#fakebody,"['#fyp', '#memphis', '#fakebody']",,original sound - MISS Mahogany 💜✨🫀,5504,92,380,114
https://www.tiktok.com/@amb.itious_/video/7187064421057908011,1/10/23,amb.itious_,Ally Monique,They really stole my car 😩 yall aint have to take my babys car seat tho 🙄#screammovie#stolencar#newarknj#stolenkia#kiacars,"['#screammovie', '#stolencar', '#newarknj', '#stolenkia', '#kiacars']",,BILLIE EILISH. - Armani White,405,37,45,10
https://www.tiktok.com/@techyy.07/video/7190089409415384366,1/18/23,techyy.07,Ja.scxtt • Friends,#kia#boysthis was entertaining,"['#kia', '#boysthis']",,original sound - Ja.scxtt • Friends,4091,88,493,88
https://www.tiktok.com/@techyy.07/video/7189968212270779690,1/18/23,techyy.07,Ja.scxtt • Friends,#kia,['#kia'],,original sound - Ja.scxtt • Friends,198,1,20,10
https://www.tiktok.com/@big_domo.1/video/7190893631346167083,1/21/23,big_domo.1,Big domo,#kiaboyskiagirls#tiktok#funny,"['#kiaboyskiagirls', '#tiktok', '#funny']",,original sound - Big domo,7219,109,611,87
https://www.tiktok.com/@kimoriashon/video/7192365118376693035,1/24/23,kimoriashon,KimoriaShon,Kia boys got me🤦🏽‍♀️🤬,[],,Aesthetic - Tollan Kim,565,28,40,10
https://www.tiktok.com/@miz.lorris/video/7192984484839542059,1/26/23,miz.lorris,Miz Lorris,I just got it back a week ago 🙃🙃🙃#kia#stolencar#fyp,"['#kia', '#stolencar', '#fyp']",,Flowers - Miley Cyrus,136.7K,1022,4033,399
https://www.tiktok.com/@lepro5210/video/7194443074079296814,1/30/23,lepro5210,Le Pro,#lepro#fypシ#viral#fyp,"['#lepro', '#fypシ', '#viral', '#fyp']",,original sound - Le Pro,3037,85,416,685
https://www.tiktok.com/@louievortex33/video/7198129911272426794,2/9/23,louievortex33,Louie Vortex,,[],,original sound - Lucas Wilburn,37.4K,999,4910,2155
https://www.tiktok.com/@febuxxx/video/7198302550699953454,2/9/23,febuxxx,GOODVYNE,#duetwith@lucaswilburn7#fyp,"['#duetwith', '#fyp']",,original sound - Lucas Wilburn,101,14,9,7
